event_id_1pd,url,text
362493,https://t.me/lumsrc/8774,"Російська авіація завдала авіаударів по Липцях, Вовчанську, Борщовій, Глибокому, Малим Проходам, Сеньківці, Куп'янськ-Вузловому, Стариці, Кучерівці та Подолах Харківської області, Мирнограді, Олександрополі, Іванівці, Красногорівці, Торецьку, Одрадне, Верхньокам'янському, Нью-Йорку та Новому Комарі. Донецької області, - повідомляє Генштаб ЗСУ"
80266,https://t.me/lumsrc/8774,"Російська авіація завдала авіаударів по Липцях, Вовчанську, Борщовій, Глибокому, Малим Проходам, Сеньківці, Куп'янськ-Вузловому, Стариці, Кучерівці та Подолах Харківської області, Мирнограді, Олександрополі, Іванівці, Красногорівці, Торецьку, Одрадне, Верхньокам'янському, Нью-Йорку та Новому Комарі. Донецької області, - повідомляє Генштаб ЗСУ"
384060,https://t.me/lumsrc/8763,"Російська авіація завдала авіаударів по Липцях, Вовчанську, Малим Проходам, Стариці, Куп'янську та Глибокому Харківської області, Макіївці Луганської області, Серебрянському лісництві, Часів Яру, Прогресу, Межовому, Георгіївці, Сторожовому, Дружбі, Торецьку, Нью-Йорку, Дальньому, Катеринівці. та Макарівка Донецької області, - повідомляє Генштаб ЗСУ"
145542,https://t.me/lumsrc/8763,"Російська авіація завдала авіаударів по Липцях, Вовчанську, Малим Проходам, Стариці, Куп'янську та Глибокому Харківської області, Макіївці Луганської області, Серебрянському лісництві, Часів Яру, Прогресу, Межовому, Георгіївці, Сторожовому, Дружбі, Торецьку, Нью-Йорку, Дальньому, Катеринівці. та Макарівка Донецької області, - повідомляє Генштаб ЗСУ"
154869,https://t.me/lumsrc/8763,"Російська авіація завдала авіаударів по Липцях, Вовчанську, Малим Проходам, Стариці, Куп'янську та Глибокому Харківської області, Макіївці Луганської області, Серебрянському лісництві, Часів Яру, Прогресу, Межовому, Георгіївці, Сторожовому, Дружбі, Торецьку, Нью-Йорку, Дальньому, Катеринівці. та Макарівка Донецької області, - повідомляє Генштаб ЗСУ"
376769,https://t.me/lumsrc/8763,"Російська авіація завдала авіаударів по Липцях, Вовчанську, Малим Проходам, Стариці, Куп'янську та Глибокому Харківської області, Макіївці Луганської області, Серебрянському лісництві, Часів Яру, Прогресу, Межовому, Георгіївці, Сторожовому, Дружбі, Торецьку, Нью-Йорку, Дальньому, Катеринівці. та Макарівка Донецької області, - повідомляє Генштаб ЗСУ"
400764,https://espreso.tv/viyna-z-rosiyeyu-rosiya-atakue-ukrainu-bezpilotnikami-vnochi-16-lipnya,Росія атакувала Україну безпілотниками: на Київщині зафіксували падіння уламків
221269,https://interfax.com.ua/news/general/1000511.html,Унаслідок нічного ворожого авіаудару по селу на Харківщині постраждали два мирні жителі
401744,https://t.me/lumsrc/8786,"Російська авіація завдала авіаударів по Стариці, Вовчанську, Вовчанським Хуторам, Липцям, Ветеринарному, Борщовому, Глибокому, Піщаному, Ківшарівці, Петропавлівці Харківської області, Макіївці Луганської області, Серебрянському лісництву, Івано-Дар'ївці, Нью-Йорку, Торецьку, Олександрополю, Лисичному, Вовче, Желанне, Іванівка, Новоселівка Перша, Велика Новосілка Донецької області, Львове Херсонської області, - повідомляє Генштаб ЗСУ."
256128,https://t.me/lumsrc/8786,"Російська авіація завдала авіаударів по Стариці, Вовчанську, Вовчанським Хуторам, Липцям, Ветеринарному, Борщовому, Глибокому, Піщаному, Ківшарівці, Петропавлівці Харківської області, Макіївці Луганської області, Серебрянському лісництву, Івано-Дар'ївці, Нью-Йорку, Торецьку, Олександрополю, Лисичному, Вовче, Желанне, Іванівка, Новоселівка Перша, Велика Новосілка Донецької області, Львове Херсонської області, - повідомляє Генштаб ЗСУ."
145545,https://t.me/lumsrc/8786,"Російська авіація завдала авіаударів по Стариці, Вовчанську, Вовчанським Хуторам, Липцям, Ветеринарному, Борщовому, Глибокому, Піщаному, Ківшарівці, Петропавлівці Харківської області, Макіївці Луганської області, Серебрянському лісництву, Івано-Дар'ївці, Нью-Йорку, Торецьку, Олександрополю, Лисичному, Вовче, Желанне, Іванівка, Новоселівка Перша, Велика Новосілка Донецької області, Львове Херсонської області, - повідомляє Генштаб ЗСУ."
154871,https://t.me/lumsrc/8786,"Російська авіація завдала авіаударів по Стариці, Вовчанську, Вовчанським Хуторам, Липцям, Ветеринарному, Борщовому, Глибокому, Піщаному, Ківшарівці, Петропавлівці Харківської області, Макіївці Луганської області, Серебрянському лісництву, Івано-Дар'ївці, Нью-Йорку, Торецьку, Олександрополю, Лисичному, Вовче, Желанне, Іванівка, Новоселівка Перша, Велика Новосілка Донецької області, Львове Херсонської області, - повідомляє Генштаб ЗСУ."
273647,https://t.me/lumsrc/8786,"Російська авіація завдала авіаударів по Стариці, Вовчанську, Вовчанським Хуторам, Липцям, Ветеринарному, Борщовому, Глибокому, Піщаному, Ківшарівці, Петропавлівці Харківської області, Макіївці Луганської області, Серебрянському лісництву, Івано-Дар'ївці, Нью-Йорку, Торецьку, Олександрополю, Лисичному, Вовче, Желанне, Іванівка, Новоселівка Перша, Велика Новосілка Донецької області, Львове Херсонської області, - повідомляє Генштаб ЗСУ."
80275,https://t.me/lumsrc/8786,"Російська авіація завдала авіаударів по Стариці, Вовчанську, Вовчанським Хуторам, Липцям, Ветеринарному, Борщовому, Глибокому, Піщаному, Ківшарівці, Петропавлівці Харківської області, Макіївці Луганської області, Серебрянському лісництву, Івано-Дар'ївці, Нью-Йорку, Торецьку, Олександрополю, Лисичному, Вовче, Желанне, Іванівка, Новоселівка Перша, Велика Новосілка Донецької області, Львове Херсонської області, - повідомляє Генштаб ЗСУ."
150527,https://t.me/lumsrc/8786,"Російська авіація завдала авіаударів по Стариці, Вовчанську, Вовчанським Хуторам, Липцям, Ветеринарному, Борщовому, Глибокому, Піщаному, Ківшарівці, Петропавлівці Харківської області, Макіївці Луганської області, Серебрянському лісництву, Івано-Дар'ївці, Нью-Йорку, Торецьку, Олександрополю, Лисичному, Вовче, Желанне, Іванівка, Новоселівка Перша, Велика Новосілка Донецької області, Львове Херсонської області, - повідомляє Генштаб ЗСУ."
240713,https://t.me/lumsrc/8786,"Російська авіація завдала авіаударів по Стариці, Вовчанську, Вовчанським Хуторам, Липцям, Ветеринарному, Борщовому, Глибокому, Піщаному, Ківшарівці, Петропавлівці Харківської області, Макіївці Луганської області, Серебрянському лісництву, Івано-Дар'ївці, Нью-Йорку, Торецьку, Олександрополю, Лисичному, Вовче, Желанне, Іванівка, Новоселівка Перша, Велика Новосілка Донецької області, Львове Херсонської області, - повідомляє Генштаб ЗСУ."
384049,https://t.me/lumsrc/8774,"Російська авіація завдала авіаударів по Липцях, Вовчанську, Борщовій, Глибокому, Малим Проходам, Сеньківці, Куп'янськ-Вузловому, Стариці, Кучерівці та Подолах Харківської області, Мирнограді, Олександрополі, Іванівці, Красногорівці, Торецьку, Одрадне, Верхньокам'янському, Нью-Йорку та Новому Комарі. Донецької області, - повідомляє Генштаб ЗСУ"
201826,https://t.me/lumsrc/8774,"Російська авіація завдала авіаударів по Липцях, Вовчанську, Борщовій, Глибокому, Малим Проходам, Сеньківці, Куп'янськ-Вузловому, Стариці, Кучерівці та Подолах Харківської області, Мирнограді, Олександрополі, Іванівці, Красногорівці, Торецьку, Одрадне, Верхньокам'янському, Нью-Йорку та Новому Комарі. Донецької області, - повідомляє Генштаб ЗСУ"
362495,https://t.me/lumsrc/8774,"Російська авіація завдала авіаударів по Липцях, Вовчанську, Борщовій, Глибокому, Малим Проходам, Сеньківці, Куп'янськ-Вузловому, Стариці, Кучерівці та Подолах Харківської області, Мирнограді, Олександрополі, Іванівці, Красногорівці, Торецьку, Одрадне, Верхньокам'янському, Нью-Йорку та Новому Комарі. Донецької області, - повідомляє Генштаб ЗСУ"
256141,https://interfax.com.ua/news/general/1000794.html,Унаслідок ворожого авіаудару по Боровій Харківської області пошкоджені приватні будинки та автомийка
35482,https://t.me/UkraineNow/56011,Російська авіація запустила плануючі бомби в Запорізькій області
159577,https://t.me/huyovy_kharkiv/153924,Російська авіація запустила плануючу бомбу в бік Липців
47488,https://t.me/lumsrc/8796,"Російська авіація завдала авіаударів по населеним пунктам Вовчанськ, Липці, Ветеринарне, Борщове, Глибоке, Веселе, Білий Колодязь Харківської області, Серебрянське лісництво, Торське, Часів Яр, Катеринівка, Єлизаветівка, Старомлинівка, Макарівка, Нью-Йорк, Торецьк, Олександропіль, Желанне, Іванівка, Новоселівка Перша Донецької області, Отрадокам'янка, Миколаївка, Токарівка Херсонської області, - повідомляє Генштаб ЗСУ."
222122,https://t.me/lumsrc/8796,"Російська авіація завдала авіаударів по населеним пунктам Вовчанськ, Липці, Ветеринарне, Борщове, Глибоке, Веселе, Білий Колодязь Харківської області, Серебрянське лісництво, Торське, Часів Яр, Катеринівка, Єлизаветівка, Старомлинівка, Макарівка, Нью-Йорк, Торецьк, Олександропіль, Желанне, Іванівка, Новоселівка Перша Донецької області, Отрадокам'янка, Миколаївка, Токарівка Херсонської області, - повідомляє Генштаб ЗСУ."
256140,https://t.me/lumsrc/8796,"Російська авіація завдала авіаударів по населеним пунктам Вовчанськ, Липці, Ветеринарне, Борщове, Глибоке, Веселе, Білий Колодязь Харківської області, Серебрянське лісництво, Торське, Часів Яр, Катеринівка, Єлизаветівка, Старомлинівка, Макарівка, Нью-Йорк, Торецьк, Олександропіль, Желанне, Іванівка, Новоселівка Перша Донецької області, Отрадокам'янка, Миколаївка, Токарівка Херсонської області, - повідомляє Генштаб ЗСУ."
39286,https://t.me/lumsrc/8796,"Російська авіація завдала авіаударів по населеним пунктам Вовчанськ, Липці, Ветеринарне, Борщове, Глибоке, Веселе, Білий Колодязь Харківської області, Серебрянське лісництво, Торське, Часів Яр, Катеринівка, Єлизаветівка, Старомлинівка, Макарівка, Нью-Йорк, Торецьк, Олександропіль, Желанне, Іванівка, Новоселівка Перша Донецької області, Отрадокам'янка, Миколаївка, Токарівка Херсонської області, - повідомляє Генштаб ЗСУ."
273649,https://t.me/lumsrc/8796,"Російська авіація завдала авіаударів по населеним пунктам Вовчанськ, Липці, Ветеринарне, Борщове, Глибоке, Веселе, Білий Колодязь Харківської області, Серебрянське лісництво, Торське, Часів Яр, Катеринівка, Єлизаветівка, Старомлинівка, Макарівка, Нью-Йорк, Торецьк, Олександропіль, Желанне, Іванівка, Новоселівка Перша Донецької області, Отрадокам'янка, Миколаївка, Токарівка Херсонської області, - повідомляє Генштаб ЗСУ."
80284,https://t.me/lumsrc/8796,"Російська авіація завдала авіаударів по населеним пунктам Вовчанськ, Липці, Ветеринарне, Борщове, Глибоке, Веселе, Білий Колодязь Харківської області, Серебрянське лісництво, Торське, Часів Яр, Катеринівка, Єлизаветівка, Старомлинівка, Макарівка, Нью-Йорк, Торецьк, Олександропіль, Желанне, Іванівка, Новоселівка Перша Донецької області, Отрадокам'янка, Миколаївка, Токарівка Херсонської області, - повідомляє Генштаб ЗСУ."
118833,https://t.me/lumsrc/8796,"Російська авіація завдала авіаударів по населеним пунктам Вовчанськ, Липці, Ветеринарне, Борщове, Глибоке, Веселе, Білий Колодязь Харківської області, Серебрянське лісництво, Торське, Часів Яр, Катеринівка, Єлизаветівка, Старомлинівка, Макарівка, Нью-Йорк, Торецьк, Олександропіль, Желанне, Іванівка, Новоселівка Перша Донецької області, Отрадокам'янка, Миколаївка, Токарівка Херсонської області, - повідомляє Генштаб ЗСУ."
240718,https://t.me/lumsrc/8796,"Російська авіація завдала авіаударів по населеним пунктам Вовчанськ, Липці, Ветеринарне, Борщове, Глибоке, Веселе, Білий Колодязь Харківської області, Серебрянське лісництво, Торське, Часів Яр, Катеринівка, Єлизаветівка, Старомлинівка, Макарівка, Нью-Йорк, Торецьк, Олександропіль, Желанне, Іванівка, Новоселівка Перша Донецької області, Отрадокам'янка, Миколаївка, Токарівка Херсонської області, - повідомляє Генштаб ЗСУ."
401745,https://t.me/lumsrc/8786,"Російська авіація завдала авіаударів по Стариці, Вовчанську, Вовчанським Хуторам, Липцям, Ветеринарному, Борщовому, Глибокому, Піщаному, Ківшарівці, Петропавлівці Харківської області, Макіївці Луганської області, Серебрянському лісництву, Івано-Дар'ївці, Нью-Йорку, Торецьку, Олександрополю, Лисичному, Вовче, Желанне, Іванівка, Новоселівка Перша, Велика Новосілка Донецької області, Львове Херсонської області, - повідомляє Генштаб ЗСУ."
145547,https://t.me/lumsrc/8786,"Російська авіація завдала авіаударів по Стариці, Вовчанську, Вовчанським Хуторам, Липцям, Ветеринарному, Борщовому, Глибокому, Піщаному, Ківшарівці, Петропавлівці Харківської області, Макіївці Луганської області, Серебрянському лісництву, Івано-Дар'ївці, Нью-Йорку, Торецьку, Олександрополю, Лисичному, Вовче, Желанне, Іванівка, Новоселівка Перша, Велика Новосілка Донецької області, Львове Херсонської області, - повідомляє Генштаб ЗСУ."
154877,https://t.me/lumsrc/8786,"Російська авіація завдала авіаударів по Стариці, Вовчанську, Вовчанським Хуторам, Липцям, Ветеринарному, Борщовому, Глибокому, Піщаному, Ківшарівці, Петропавлівці Харківської області, Макіївці Луганської області, Серебрянському лісництву, Івано-Дар'ївці, Нью-Йорку, Торецьку, Олександрополю, Лисичному, Вовче, Желанне, Іванівка, Новоселівка Перша, Велика Новосілка Донецької області, Львове Херсонської області, - повідомляє Генштаб ЗСУ."
150532,https://t.me/lumsrc/8786,"Російська авіація завдала авіаударів по Стариці, Вовчанську, Вовчанським Хуторам, Липцям, Ветеринарному, Борщовому, Глибокому, Піщаному, Ківшарівці, Петропавлівці Харківської області, Макіївці Луганської області, Серебрянському лісництву, Івано-Дар'ївці, Нью-Йорку, Торецьку, Олександрополю, Лисичному, Вовче, Желанне, Іванівка, Новоселівка Перша, Велика Новосілка Донецької області, Львове Херсонської області, - повідомляє Генштаб ЗСУ."
354687,https://www.pravda.com.ua/news/2024/07/17/7466174/,На Сумщині окупанти атакували безпілотником автомобіль цивільних: поранено жінку.
18447,https://t.me/lumsrc/8808,"Російська авіація завдала авіаударів по Липцях, Вовчанську, Глибокому, Малим Проходам, Стариці, Вовчанським Хуторам і Ветеринарному Харківської області, Межовому, Новоселівці Першій, Воздвиженці, Тимофіївці, Вовчому, Гродівці, Великій Новосілкі, Вугледару, Катеринівці та Єлизаветівці Донецької області, - Про це повідомляє Генеральний штаб Збройних Сил України"
256151,https://t.me/lumsrc/8808,"Російська авіація завдала авіаударів по Липцях, Вовчанську, Глибокому, Малим Проходам, Стариці, Вовчанським Хуторам і Ветеринарному Харківської області, Межовому, Новоселівці Першій, Воздвиженці, Тимофіївці, Вовчому, Гродівці, Великій Новосілкі, Вугледару, Катеринівці та Єлизаветівці Донецької області, - Про це повідомляє Генеральний штаб Збройних Сил України"
111410,https://t.me/lumsrc/8808,"Російська авіація завдала авіаударів по Липцях, Вовчанську, Глибокому, Малим Проходам, Стариці, Вовчанським Хуторам і Ветеринарному Харківської області, Межовому, Новоселівці Першій, Воздвиженці, Тимофіївці, Вовчому, Гродівці, Великій Новосілкі, Вугледару, Катеринівці та Єлизаветівці Донецької області, - Про це повідомляє Генеральний штаб Збройних Сил України"
37188,https://t.me/lumsrc/8808,"Російська авіація завдала авіаударів по Липцях, Вовчанську, Глибокому, Малим Проходам, Стариці, Вовчанським Хуторам і Ветеринарному Харківської області, Межовому, Новоселівці Першій, Воздвиженці, Тимофіївці, Вовчому, Гродівці, Великій Новосілкі, Вугледару, Катеринівці та Єлизаветівці Донецької області, - Про це повідомляє Генеральний штаб Збройних Сил України"
80296,https://t.me/lumsrc/8808,"Російська авіація завдала авіаударів по Липцях, Вовчанську, Глибокому, Малим Проходам, Стариці, Вовчанським Хуторам і Ветеринарному Харківської області, Межовому, Новоселівці Першій, Воздвиженці, Тимофіївці, Вовчому, Гродівці, Великій Новосілкі, Вугледару, Катеринівці та Єлизаветівці Донецької області, - Про це повідомляє Генеральний штаб Збройних Сил України"
35483,https://t.me/UkraineNow/56011,Російська авіація запустила плануючі бомби в Запорізькій області
159578,https://t.me/huyovy_kharkiv/153924,Російська авіація запустила плануючу бомбу в бік Липців
47489,https://t.me/lumsrc/8796,"Російська авіація завдала авіаударів по населеним пунктам Вовчанськ, Липці, Ветеринарне, Борщове, Глибоке, Веселе, Білий Колодязь Харківської області, Серебрянське лісництво, Торське, Часів Яр, Катеринівка, Єлизаветівка, Старомлинівка, Макарівка, Нью-Йорк, Торецьк, Олександропіль, Желанне, Іванівка, Новоселівка Перша Донецької області, Отрадокам'янка, Миколаївка, Токарівка Херсонської області, - повідомляє Генштаб ЗСУ."
222123,https://t.me/lumsrc/8796,"Російська авіація завдала авіаударів по населеним пунктам Вовчанськ, Липці, Ветеринарне, Борщове, Глибоке, Веселе, Білий Колодязь Харківської області, Серебрянське лісництво, Торське, Часів Яр, Катеринівка, Єлизаветівка, Старомлинівка, Макарівка, Нью-Йорк, Торецьк, Олександропіль, Желанне, Іванівка, Новоселівка Перша Донецької області, Отрадокам'янка, Миколаївка, Токарівка Херсонської області, - повідомляє Генштаб ЗСУ."
256150,https://t.me/lumsrc/8796,"Російська авіація завдала авіаударів по населеним пунктам Вовчанськ, Липці, Ветеринарне, Борщове, Глибоке, Веселе, Білий Колодязь Харківської області, Серебрянське лісництво, Торське, Часів Яр, Катеринівка, Єлизаветівка, Старомлинівка, Макарівка, Нью-Йорк, Торецьк, Олександропіль, Желанне, Іванівка, Новоселівка Перша Донецької області, Отрадокам'янка, Миколаївка, Токарівка Херсонської області, - повідомляє Генштаб ЗСУ."
39287,https://t.me/lumsrc/8796,"Російська авіація завдала авіаударів по населеним пунктам Вовчанськ, Липці, Ветеринарне, Борщове, Глибоке, Веселе, Білий Колодязь Харківської області, Серебрянське лісництво, Торське, Часів Яр, Катеринівка, Єлизаветівка, Старомлинівка, Макарівка, Нью-Йорк, Торецьк, Олександропіль, Желанне, Іванівка, Новоселівка Перша Донецької області, Отрадокам'янка, Миколаївка, Токарівка Херсонської області, - повідомляє Генштаб ЗСУ."
273656,https://t.me/lumsrc/8796,"Російська авіація завдала авіаударів по населеним пунктам Вовчанськ, Липці, Ветеринарне, Борщове, Глибоке, Веселе, Білий Колодязь Харківської області, Серебрянське лісництво, Торське, Часів Яр, Катеринівка, Єлизаветівка, Старомлинівка, Макарівка, Нью-Йорк, Торецьк, Олександропіль, Желанне, Іванівка, Новоселівка Перша Донецької області, Отрадокам'янка, Миколаївка, Токарівка Херсонської області, - повідомляє Генштаб ЗСУ."
80295,https://t.me/lumsrc/8796,"Російська авіація завдала авіаударів по населеним пунктам Вовчанськ, Липці, Ветеринарне, Борщове, Глибоке, Веселе, Білий Колодязь Харківської області, Серебрянське лісництво, Торське, Часів Яр, Катеринівка, Єлизаветівка, Старомлинівка, Макарівка, Нью-Йорк, Торецьк, Олександропіль, Желанне, Іванівка, Новоселівка Перша Донецької області, Отрадокам'янка, Миколаївка, Токарівка Херсонської області, - повідомляє Генштаб ЗСУ."
118834,https://t.me/lumsrc/8796,"Російська авіація завдала авіаударів по населеним пунктам Вовчанськ, Липці, Ветеринарне, Борщове, Глибоке, Веселе, Білий Колодязь Харківської області, Серебрянське лісництво, Торське, Часів Яр, Катеринівка, Єлизаветівка, Старомлинівка, Макарівка, Нью-Йорк, Торецьк, Олександропіль, Желанне, Іванівка, Новоселівка Перша Донецької області, Отрадокам'янка, Миколаївка, Токарівка Херсонської області, - повідомляє Генштаб ЗСУ."
240725,https://t.me/lumsrc/8796,"Російська авіація завдала авіаударів по населеним пунктам Вовчанськ, Липці, Ветеринарне, Борщове, Глибоке, Веселе, Білий Колодязь Харківської області, Серебрянське лісництво, Торське, Часів Яр, Катеринівка, Єлизаветівка, Старомлинівка, Макарівка, Нью-Йорк, Торецьк, Олександропіль, Желанне, Іванівка, Новоселівка Перша Донецької області, Отрадокам'янка, Миколаївка, Токарівка Херсонської області, - повідомляє Генштаб ЗСУ."
86045,https://t.me/lumsrc/8820,"Російська авіація завдала авіаударів по містах Глибоке, Липці, Малі Проходи, Стариця, Синьківка Харківської області, Терни, Лиман, Макіївка, Спірне, Часів Яр, Добропілля, Північне, Торецьк, Олександропіль, Уманське, Покровськ, Желанне, Прогрес, Архангельське, Катеринівка, Урожайне та Водяне Донецької області, Гуляйполе, Лобкове, Рівнопіль, Кам'янське та П'ятихатки Запорізької області, - повідомляє Генштаб ЗСУ."
256157,https://t.me/lumsrc/8820,"Російська авіація завдала авіаударів по містах Глибоке, Липці, Малі Проходи, Стариця, Синьківка Харківської області, Терни, Лиман, Макіївка, Спірне, Часів Яр, Добропілля, Північне, Торецьк, Олександропіль, Уманське, Покровськ, Желанне, Прогрес, Архангельське, Катеринівка, Урожайне та Водяне Донецької області, Гуляйполе, Лобкове, Рівнопіль, Кам'янське та П'ятихатки Запорізької області, - повідомляє Генштаб ЗСУ."
206514,https://t.me/lumsrc/8820,"Російська авіація завдала авіаударів по містах Глибоке, Липці, Малі Проходи, Стариця, Синьківка Харківської області, Терни, Лиман, Макіївка, Спірне, Часів Яр, Добропілля, Північне, Торецьк, Олександропіль, Уманське, Покровськ, Желанне, Прогрес, Архангельське, Катеринівка, Урожайне та Водяне Донецької області, Гуляйполе, Лобкове, Рівнопіль, Кам'янське та П'ятихатки Запорізької області, - повідомляє Генштаб ЗСУ."
145552,https://t.me/lumsrc/8820,"Російська авіація завдала авіаударів по містах Глибоке, Липці, Малі Проходи, Стариця, Синьківка Харківської області, Терни, Лиман, Макіївка, Спірне, Часів Яр, Добропілля, Північне, Торецьк, Олександропіль, Уманське, Покровськ, Желанне, Прогрес, Архангельське, Катеринівка, Урожайне та Водяне Донецької області, Гуляйполе, Лобкове, Рівнопіль, Кам'янське та П'ятихатки Запорізької області, - повідомляє Генштаб ЗСУ."
49613,https://t.me/lumsrc/8820,"Російська авіація завдала авіаударів по містах Глибоке, Липці, Малі Проходи, Стариця, Синьківка Харківської області, Терни, Лиман, Макіївка, Спірне, Часів Яр, Добропілля, Північне, Торецьк, Олександропіль, Уманське, Покровськ, Желанне, Прогрес, Архангельське, Катеринівка, Урожайне та Водяне Донецької області, Гуляйполе, Лобкове, Рівнопіль, Кам'янське та П'ятихатки Запорізької області, - повідомляє Генштаб ЗСУ."
225805,https://t.me/lumsrc/8820,"Російська авіація завдала авіаударів по містах Глибоке, Липці, Малі Проходи, Стариця, Синьківка Харківської області, Терни, Лиман, Макіївка, Спірне, Часів Яр, Добропілля, Північне, Торецьк, Олександропіль, Уманське, Покровськ, Желанне, Прогрес, Архангельське, Катеринівка, Урожайне та Водяне Донецької області, Гуляйполе, Лобкове, Рівнопіль, Кам'янське та П'ятихатки Запорізької області, - повідомляє Генштаб ЗСУ."
273658,https://t.me/lumsrc/8820,"Російська авіація завдала авіаударів по містах Глибоке, Липці, Малі Проходи, Стариця, Синьківка Харківської області, Терни, Лиман, Макіївка, Спірне, Часів Яр, Добропілля, Північне, Торецьк, Олександропіль, Уманське, Покровськ, Желанне, Прогрес, Архангельське, Катеринівка, Урожайне та Водяне Донецької області, Гуляйполе, Лобкове, Рівнопіль, Кам'янське та П'ятихатки Запорізької області, - повідомляє Генштаб ЗСУ."
35454,https://t.me/lumsrc/8820,"Російська авіація завдала авіаударів по містах Глибоке, Липці, Малі Проходи, Стариця, Синьківка Харківської області, Терни, Лиман, Макіївка, Спірне, Часів Яр, Добропілля, Північне, Торецьк, Олександропіль, Уманське, Покровськ, Желанне, Прогрес, Архангельське, Катеринівка, Урожайне та Водяне Донецької області, Гуляйполе, Лобкове, Рівнопіль, Кам'янське та П'ятихатки Запорізької області, - повідомляє Генштаб ЗСУ."
208844,https://t.me/lumsrc/8820,"Російська авіація завдала авіаударів по містах Глибоке, Липці, Малі Проходи, Стариця, Синьківка Харківської області, Терни, Лиман, Макіївка, Спірне, Часів Яр, Добропілля, Північне, Торецьк, Олександропіль, Уманське, Покровськ, Желанне, Прогрес, Архангельське, Катеринівка, Урожайне та Водяне Донецької області, Гуляйполе, Лобкове, Рівнопіль, Кам'янське та П'ятихатки Запорізької області, - повідомляє Генштаб ЗСУ."
80302,https://t.me/lumsrc/8820,"Російська авіація завдала авіаударів по містах Глибоке, Липці, Малі Проходи, Стариця, Синьківка Харківської області, Терни, Лиман, Макіївка, Спірне, Часів Яр, Добропілля, Північне, Торецьк, Олександропіль, Уманське, Покровськ, Желанне, Прогрес, Архангельське, Катеринівка, Урожайне та Водяне Донецької області, Гуляйполе, Лобкове, Рівнопіль, Кам'янське та П'ятихатки Запорізької області, - повідомляє Генштаб ЗСУ."
267577,https://t.me/lumsrc/8820,"Російська авіація завдала авіаударів по містах Глибоке, Липці, Малі Проходи, Стариця, Синьківка Харківської області, Терни, Лиман, Макіївка, Спірне, Часів Яр, Добропілля, Північне, Торецьк, Олександропіль, Уманське, Покровськ, Желанне, Прогрес, Архангельське, Катеринівка, Урожайне та Водяне Донецької області, Гуляйполе, Лобкове, Рівнопіль, Кам'янське та П'ятихатки Запорізької області, - повідомляє Генштаб ЗСУ."
17097,https://t.me/lumsrc/8820,"Російська авіація завдала авіаударів по містах Глибоке, Липці, Малі Проходи, Стариця, Синьківка Харківської області, Терни, Лиман, Макіївка, Спірне, Часів Яр, Добропілля, Північне, Торецьк, Олександропіль, Уманське, Покровськ, Желанне, Прогрес, Архангельське, Катеринівка, Урожайне та Водяне Донецької області, Гуляйполе, Лобкове, Рівнопіль, Кам'янське та П'ятихатки Запорізької області, - повідомляє Генштаб ЗСУ."
18448,https://t.me/lumsrc/8808,"Російська авіація завдала авіаударів по Липцях, Вовчанську, Глибокому, Малим Проходам, Стариці, Вовчанським Хуторам і Ветеринарному Харківської області, Межовому, Новоселівці Першій, Воздвиженці, Тимофіївці, Вовчому, Гродівці, Великій Новосілкі, Вугледару, Катеринівці та Єлизаветівці Донецької області, - Про це повідомляє Генеральний штаб Збройних Сил України"
256158,https://t.me/lumsrc/8808,"Російська авіація завдала авіаударів по Липцях, Вовчанську, Глибокому, Малим Проходам, Стариці, Вовчанським Хуторам і Ветеринарному Харківської області, Межовому, Новоселівці Першій, Воздвиженці, Тимофіївці, Вовчому, Гродівці, Великій Новосілкі, Вугледару, Катеринівці та Єлизаветівці Донецької області, - Про це повідомляє Генеральний штаб Збройних Сил України"
111411,https://t.me/lumsrc/8808,"Російська авіація завдала авіаударів по Липцях, Вовчанську, Глибокому, Малим Проходам, Стариці, Вовчанським Хуторам і Ветеринарному Харківської області, Межовому, Новоселівці Першій, Воздвиженці, Тимофіївці, Вовчому, Гродівці, Великій Новосілкі, Вугледару, Катеринівці та Єлизаветівці Донецької області, - Про це повідомляє Генеральний штаб Збройних Сил України"
